block_time,fees,score,block_hash
15.6,0.11374778,97.39999999999999,00000000000000000001bdc20c35c40c85237c42cbf78f3e66f5ae0ab47ecdf0
17.6,0.14224274,59.599999999999994,00000000000000000001bd6c3e77708e77b350087d5a902a3d8f7f90a3a43db6
15.72,0.244872,88.9,00000000000000000002c70052b91892c539f55b3087b188aa522e6c143480ac
3.23,0.16450642,84.6,00000000000000000002ef3cc39f6cf2a8babe1b6d55a7f97f1bcde2d5cfacd0
14.62,0.280568,87.6,00000000000000000002ea1e631b8984f153d711bc31d919a79f86c482f20cfb
8.2,0.27644564,86.2,000000000000000000029bb353e6117d2f7732a6452688e284df4a50f8f7eff2
13.54,0.32566957,85.9,000000000000000000013bb1dc7a299e15c63306087ffa05518c52a7c8caa318
12.54,0.437011,82.1,000000000000000000002e4ec11880469c9538f619e1353d1e7e1f0e56968206
7.12,0.20823665,95.3,00000000000000000002ec64d4f17da5007d626873971e108411226954bbdf9c
6.4,0.14332118,97.2,00000000000000000001dcea4cef4244ee43da2a49113fd42fea5630d11223b3
19.94,0.14926074,89.9,00000000000000000001a72208cbe48dd12bf945853b848daf593154f1dd0825
8.62,0.10306434,93.2,0000000000000000000156167a851aa3b6ea37c7a2249f6000ac3fd14531061c
8.09,0.09572282,97.89999999999999,00000000000000000002f6c6603fba0af9d85ba43000b9c92beee832995f0202
7.18,0.09375204,94.69999999999999,00000000000000000001227b37c931806bc3577543f6f54fadae52131c2418fc
12.94,0.11108906,97.3,00000000000000000002e1cbba9ad73d654efbe5c54053f4a026c2b9b8cfd5ef
6.2,0.0909419,96.39999999999999,000000000000000000030c96c06ee34c6204311094c0b5f30874faf1e55df8b9
11.11,0.10899324,80.7,000000000000000000015779105af3d0549e8553e6fd1cc6b3571f56ebbe6630
23.56,0.17020672,98.2,00000000000000000000b133b0440c8c07e29a52218ec8ec315cc932a2628a22
16.27,0.12315752,97.8,000000000000000000005832d657888642a16a4910d3aed38e30e5367bdc3c7f
13.09,0.11309798,91.2,000000000000000000016ff4dbce9f529fe5712b882c3a7fc5b5b7e28aa22b6f
15.46,0.12618445,95.1,00000000000000000001c72a1ec89138af712f8d096ea7ea2df2bb7c91f60f18
5.3,0.08561184,77.4,00000000000000000000d761e085b2e138880c3e0a61af6172399d3e5a703fb9
16.93,0.1423931,92.2,0000000000000000000165d2a4a380e23f59af624be49434fd14a0be9a03be6c
4.37,0.09409648,99.8,00000000000000000002c654728cf7909a90bdcdd999f20985a296d9f1f7fc98
3.96,0.07370268,93.30000000000001,000000000000000000013d74b6a148370c9032f8400bf944172439749dfa3e86
38.25,0.17170981,92.0,00000000000000000001a1f97024512f4754edc38dca667b2f4dd4c7ef8ed254
7.79,0.1126463,95.39999999999999,00000000000000000000e40fd6a694543c56a9adca6f42c2598b66c2462bf5bd
30.83,0.15102824,98.5,000000000000000000005ce1be331a4b5a61def1f1620b86a4aab2980332945e
9.36,0.1012046,98.8,00000000000000000002a43cf923971c347cdcbca74ac4b1e99c7efe62412e3c
5.92,0.08170477,99.6,00000000000000000000ab61092d466f02798a7e4f3d06fb832c853ff01f52ab
4.55,0.0742814,74.5,00000000000000000001cad9e8d4bcb5bc653feb0300add0e7f31db1883f2ed0
11.28,0.09511415,97.8,0000000000000000000293d08be57b1a594130f3b025ecf75d19ad874e0dfa60
7.01,0.07840283,80.5,000000000000000000013d1e2a0a965e449a6ee7efaebc9c693b1d4ccd4af473
7.56,0.08051168,95.8,00000000000000000001d1ddded79928d137b52784731b17b70ad56a21f7e666
26.37,0.12762658,99.8,00000000000000000002efeda4f9c8ea03b25f1e32b7e35abb5961a5b009300e
17.87,0.11117416,99.0,00000000000000000000d465604e42e2e158c6b725c6c729bfb2aa079e260dc6
6.39,0.07813169,98.5,000000000000000000027f07ac64a28f0c383a2412509034a4402ecdc5ceeff1
3.35,0.07386364,89.8,0000000000000000000280b7901458565421993f6d4fbb2a5e191b634dec0952
19.13,0.11938976,91.0,0000000000000000000033eaf7e606b69842a7acf16813cab16c6f132a7be096
20.37,0.12786842,94.19999999999999,0000000000000000000021385e876157b90487613f98aa6cdcf69dd389b27311
3.42,0.07357499,96.6,00000000000000000003548e3d922ecbef57f642fbe4d65043ff92eb2cf4942c
17.96,0.12859719,95.39999999999999,00000000000000000002052a648702f118f866aec7662e61f67838728bbb5295
16.33,0.13454427,90.9,00000000000000000003585297ad98ec46772388777d70cc919284b470e1ba7f
13.03,0.11312084,94.8,000000000000000000009f2985d1c459497e0f3dda28ece87bfa781c63d01bf7
5.2,0.077241,93.7,00000000000000000000521db256efad408c446ba9f403d7c14e89affc8a7cdf
15.96,0.11809969,92.30000000000001,000000000000000000005b35aaf4b594862e015e142fb5bd5e60ddd06e1cc0e3
9.31,0.10717938,77.4,0000000000000000000119854f218e1c03d1de12b67c81fef8cc8011564d9cdb
17.29,0.11882538,93.5,0000000000000000000049ecd18e8afef4163c762ff019dc9bfb869eeca2dc80
30.9,0.16537825,93.5,0000000000000000000009752aa0d7a92dc80cc6f0820ff0d5225ebf78f80c0f
10.99,0.10549749,96.39999999999999,00000000000000000002730f798e7c130bf4dc49b8912a7e1885739c6e29ebe8
9.59,0.10166744,86.8,00000000000000000001f7b71f53224ed4efbc293746d57e75f04e7e07785067
9.68,0.09412175,87.2,00000000000000000002896bc46a3e6602fa53119d8bdd8f296490ad07b34417
11.84,0.09623889,93.10000000000001,0000000000000000000259b54459c1b8809d7b19c52a91c606af37cd778517f9
4.48,0.08509586,71.5,0000000000000000000279ab7e961298316d537420295b8a020eec1ea3e5d859
9.14,0.09985848,75.4,00000000000000000000f98de42f3ef8c0160a1fa6ea98e97e274e89dd0aa862
23.74,0.14523664,93.5,000000000000000000007cc7855abedf8cb5afbdbe3482ffc9695c83f152103f
20.47,0.14002162,97.6,000000000000000000023e32367989dd1ea5687e77c4c0a1c08a522356c2c97e
17.03,0.12140806,98.5,00000000000000000002f1fbf97f1852c17523ca65eb194cb69b776fe8e4969d
23.1,0.1566877,95.3,0000000000000000000168fe61faa7de3d7aaead3d4333d8131fa500110107bb
4.47,0.09133159,84.3,00000000000000000002db13665be632070576de4a85fb6ecc92efc725feb57a
6.99,0.09353696,76.2,00000000000000000001eb641ee20e32ea6f78d532f3a55c36109e3a8bdd7d67
8.03,0.09385316,98.4,0000000000000000000060f9f1e784e761491cec70bc0f767955704d0789cf0c
3.49,0.07497757,99.4,0000000000000000000301aa8c729c4ab886e649eb3077577018e8ec14de6772
7.6,0.0958681,82.8,0000000000000000000071ebeeaa63277ac26e45ec90bca1a0e3d74b52867479
28.94,0.17296775,99.4,00000000000000000000a88efebb484ca24b097d54730bc2f9b36e18d9109ca7
4.34,0.09241906,84.39999999999999,0000000000000000000019886626ea67e3bce57250bea781efa9aaea0bd05447
36.03,0.19913374,91.2,00000000000000000000d4723c48ff886e310a9960459dd8d90c95a56e0d21a6
4.59,0.113372,98.5,00000000000000000001b0dec74a9288193c412152d285c782c1814ac577e9c0
7.19,0.10719425,88.5,000000000000000000013f499c4d6847ad31ff159832d7200916ab9f46f6f489
6.44,0.09820267,82.0,000000000000000000023c1314117a426d1078ff8b012cf7ab1f9c3ca79626f6
17.42,0.13234429,95.5,00000000000000000001816280230f4657f24e10246cab4364abac7874063d25
11.65,0.11739825,94.1,000000000000000000024528083d7b78149886f135bb8dc41b398a764b8d9c9a
11.71,0.11666368,96.0,0000000000000000000103232ea748a461a49a8f314ca6ff4a7424d88f6b5788
10.25,0.13155055,59.599999999999994,00000000000000000000b98200782c1533d607ed49e2ac8cffc3557f27cc2a45
12.74,0.14357595,79.4,000000000000000000024e71bba503722d0c79613a254ea6668c490807890acf
7.7,0.11962359,92.80000000000001,000000000000000000011f281c5580b74ad2da0436aada7d0fdc0e8f31589728
17.78,0.17482274,94.0,000000000000000000003a876896affc1cadd471a3c04681a23889077315a8a6
7.45,0.10290615,94.0,000000000000000000013ac7eb23f70af626c085f73ae33950cf9a1c1ee38bf7
5.69,0.10324109,98.8,00000000000000000001718c6c4bbf6479665f6d4ad6f40b0f7b670d46dd5670
15.14,0.12581586,99.9,00000000000000000002d4adb6de0f4b543c9bfa6aabb171865234299009ad5f
24.43,0.17517871,95.3,00000000000000000002dd93acd545820db90b7428bae3d5da41b438e0f37e90
9.77,0.12431805,91.8,00000000000000000000867c6db15f733cc7c5e6ed051af293ea8cd5ca60b447
10.32,0.13406074,99.6,00000000000000000002583108def700f59fb23c6bcb6e2402bb43fa328280cc
5.6,0.09693986,71.3,000000000000000000009a932f0711eff88b51ff62acd19a2c33f9277c3d5f8c
16.82,0.15133402,93.4,0000000000000000000189cff88e21a2da30ab61d798b62aa88fe5770ca8b730
33.52,0.21990967,93.2,000000000000000000020058e73dbc3948c6bb04740f965603f2e4add74efc88
9.63,0.16052723,98.1,00000000000000000000074517397decdeea159ac749a45a2acae173569c43ff
18.68,0.15627971,97.2,0000000000000000000057c4f66d662c8759ef014b9adc4eda5e97056567008e
3.27,0.11011857,94.1,000000000000000000016dcc5d4eca38df4a10ca675bc9cfa6801f18fa9a2eb6
47,0.36034474,85.7,00000000000000000002b0fae913319b1b23d3fb5a0d6f51a6fa90191a7d03e7
19.28,0.30176441,95.6,000000000000000000031e3200116cfacb732255a05faaa2dea1053f56c02ed1
5.6,0.13716829,94.39999999999999,0000000000000000000066913377586600ef2e92f7950b8cd691a00d4ba80365
3.38,0.10633915,93.5,000000000000000000024598f8a8f3ed52e7b58b14c61967e7a9295c96ded180
6.94,0.13020515,84.1,00000000000000000001aa2a1df699d5bc5e0c50113da7feeb377b40d80b3ec1
4.28,0.09465383,38.5,000000000000000000023853c707a9615821e9dd7b26dfe28c34032291c00d7d
9.23,0.11581677,81.39999999999999,00000000000000000001fa84e554a4815b6136b0dde235c1270712b1ea3292fb
15.03,0.14302581,87.4,000000000000000000006ab73950cea5c8f841d24b2a0bcd1b89a33132d0ba3a
5.82,0.08307014,85.6,000000000000000000036a56f01f75db49de5eb0c9646a4c1ff032c53eb2adba
6.95,0.09733673,92.4,00000000000000000002cb3d6f96200133acf2c259ce7f558bf400a396f35225
5.4,0.08615365,87.1,0000000000000000000002abdaf00fc0a69dc940e283a05b8035b4cc7815a718
6.37,0.08989147,85.2,000000000000000000013773c28697b98efd8d8a7e5569e2dc7c95161679756c
4.53,0.07002016,80.0,0000000000000000000038e7a9c7a405f284a828fa8aa237af528bbc1a248296
9.76,0.10002305,89.7,000000000000000000002ac5f9e8736188654a7c8457e4f892493e6405b83da3
16.81,0.14468476,96.1,00000000000000000001df71d451bf3df34b36ad276b8c18d26be51e49c69e27
13.93,0.11668656,91.5,00000000000000000003403238c4f9770d96ff33a88bae51344ab869e4b8ab59
21.31,0.16086475,98.9,000000000000000000025cdeae08ed0145c90d6960d52d61221f9acfc8303ed0
4.2,0.08911165,74.0,000000000000000000011d53b35c85252c095f554f35aae4ed5184e7e19e028a
18.6,0.14067983,85.5,000000000000000000015fdd580c947218ee72682eca70d2b93a73dfd89d3310
30.97,0.22845178,96.8,00000000000000000000bbcb5b3bdc822fc3d4856574bab4c3d67e9dd3d7cfd3
32.99,0.22017473,96.0,00000000000000000003726c2cd24df3d32eb8c7aff99e4c80e74f5701993ca0
3.63,0.09543514,92.5,00000000000000000001682a8eacaaaabb8a27ae828fa8c14343d9815cf6402c
3.07,0.07154876,92.60000000000001,00000000000000000000ba864a5b97ac732ee45c3c293a3c0b395fdab20b0680
4.67,0.09342463,99.6,0000000000000000000223a251a07a9ca2c6dbe26edeccd2a581720dbe9d5445
3.98,0.07120354,96.7,0000000000000000000147c811ac82e9365d9083d55bb016e5496101e995fa54
11.27,0.10103487,98.6,00000000000000000002aed5d98a091921c989994603834f29688124cc1ff52e
5.17,0.07274974,93.7,00000000000000000001a5abfc4e4720e924b8acc8dcf4c7e7913eb5427befa4
42.02,0.21002543,92.2,000000000000000000033182f3c881df668716dddbb80c1809a40028cc5ec170
14.83,0.1287854,92.10000000000001,0000000000000000000270aade7127a1890c5a0092279de484625d948a4cbdf7
7.39,0.09702521,94.19999999999999,00000000000000000000b7aa70153455ada5136a9f9eb359593f85b3dab4b30b
51.27,0.21839679,97.7,0000000000000000000372ff12c4a3aebcc27738e92467bc1406925d01963fa8
45.22,0.12896686,94.89999999999999,000000000000000000032497e9ed03bb59b38a527ae641a86725f9510ef729aa
53.24,0.1883234,98.2,000000000000000000031ab68f051589bbe5932f12f52d21870cd9795081e466
5.52,0.07788123,91.4,00000000000000000001cdb8bb9fde6e8f7dcfdab6a64f5472f87fc81ff3325e
21.49,0.11327149,90.2,000000000000000000000992079f1a30f5fe7d0d9b6e572dc6b55619ff79d77c
11.1,0.0782585,94.69999999999999,00000000000000000001cbcf7a7ca0eb574ed060b5ec177d4fcf4a29172366e7
3.42,0.05945097,87.6,00000000000000000002bc226bb0687de2876ba56ff384bbe13d5293b310da4f
38.72,0.13651074,93.60000000000001,00000000000000000001f6543946afff6ece1498e4e07feed351cecf27d5ece3
5.16,0.07073992,90.0,0000000000000000000374bf74f05cc75e2928810b512a38cadb2ef9daad16d0
29.63,0.17012487,96.39999999999999,00000000000000000001a0f5164b4cadd13c213ad1065d91d04188824c8bf5d8
3.53,0.07147517,91.10000000000001,00000000000000000001d5976abee369d3356e568f46c8ab839addb94779ba3a
4.25,0.06875236,99.3,000000000000000000036686ffd324b99fa90f190f48c7372e14738bda739383
5.16,0.06695092,79.2,00000000000000000000c29870d6f87b9aca6577e25ab2a780603e605db99ae4
19.24,0.10308804,96.89999999999999,000000000000000000028e867350a1abd054962b3aa3224ae78e82a342ba1814
19.13,0.11004444,96.0,00000000000000000001ff7bcaf45abc6e447bd856e623cb5642693662657d67
6.18,0.07078683,81.5,00000000000000000001af86899969d46f0be6cec20dbcaa47fe0f82861f7b04
37.65,0.14778933,93.8,00000000000000000001b73558a8fd86acadeaa4e9cf9a56527dedb2c9827848
3.09,0.06965907,92.5,0000000000000000000334da61aa830d824d301f8257cef6da601cb10e5721a4
9.21,0.07908365,67.30000000000001,00000000000000000001e80c126269109d089430454f992ac2bff98f6a236963
38.33,0.13666312,96.8,000000000000000000013eed02eefe019525c4a98693daf5672731de8d387728
6.54,0.07759152,94.6,0000000000000000000172c4afc10ca5140b6e0964fdba83da3b27caea0dd24d
5.42,0.07052739,96.0,000000000000000000003511e7f73fe240274d5dbb3178d60e25e1ac8acc79f4
40.67,0.12873233,98.4,00000000000000000000b703c2aab908b2cff3e1ab08f3eb6beb7ecc8329f5fe
6.92,0.07257212,99.2,00000000000000000000ad7e1b31a3e2e5030a15a82b68b2e74f4c2891a71565
3.13,0.06281363,95.89999999999999,000000000000000000021b97760b853bc5ea0c07951d386841aa69b9f851444a
3.25,0.06182526,96.5,00000000000000000002415507e1990c1ba649be2edb0d01880232aa69aa776c
10.29,0.08031755,91.4,0000000000000000000170c30cbbe0a3bd97e28fc15496bf1af241821bb985cd
4.51,0.06164649,57.8,00000000000000000001d5b0c0e33be44606ff9ae855fb1039e1340334adca4e
26.93,0.18290496,78.60000000000001,00000000000000000000e07f825346403ad0ebfed147f49a262ad945b0fa35bc
7.35,0.14174141,96.39999999999999,00000000000000000002a620d05142e5450655747572e730ec620db21ecb49f1
3.97,0.07191705,99.8,000000000000000000027b52b457002a6b3eb0a869e4678537f357a3b2113cfe
17.19,0.13507502,93.10000000000001,00000000000000000001bcaac45733253c552648932063fd98f3a82e4864765b
4.62,0.07464999,94.69999999999999,000000000000000000018eca9fa5a6bdac12c87dd7e97a9b6befd430e67148bb
10.54,0.0978346,99.6,00000000000000000003281f0644fc0c3ec58a1eb77f188dd3a5ff6f33b7036f
19.99,0.1105248,98.2,000000000000000000018b0dc7f062a914fc621ecf3e260a60f401aee6d5cdbd
11.25,0.08934994,99.6,00000000000000000003498111b83de884e45006088a53a04d56ec8cc4fa19ea
4.03,0.07044108,96.3,00000000000000000000cdd523687d816f1b986da5200951b2fd3317df0acaf3
9.82,0.0844403,74.8,000000000000000000006d1994c30b7aeff445cac9977fe530f4e31971c4f341
4.4,0.06678144,98.8,0000000000000000000188a79f1784d3a0aafe96ef7566678b3b71c7e5cc81ac
33.96,0.15523829,96.1,000000000000000000037f83bae3e3a42b4ae6f20fa82a113639e8a7dfd9e87b
19.95,0.12017856,98.2,0000000000000000000215e43f6c8a7901f1dc392220c278c484f8d655492f42
12.3,0.0976975,96.3,00000000000000000002fb5fb3472dbbac4e3195546a62e196edefda8005d3dd
18.0,0.11163338,96.6,00000000000000000002181f3c658af14ba41978cf2e6d494b0ed2bc1bd175a5
10.14,0.09475795,91.10000000000001,00000000000000000002d991ee4ba841fcb8a8e023750f9901e3a8094a392648
6.77,0.07952897,75.3,000000000000000000019435061816d8a5db82178b1ccf6c04c0ee77ec465f22
5.54,0.07240552,92.7,0000000000000000000271747e18be1c2f4f5203d57a28686fd895be6fdfd250
20.84,0.11726115,93.30000000000001,000000000000000000012eec088bbae90787507dc2fa97ddffb51b8056a28921
16.97,0.10116938,96.89999999999999,00000000000000000002ea594f846398c6d886a079fe865cd33a4067d04fa0cb
11.89,0.09348462,94.5,000000000000000000024fd922aa0b9c91c2ef0a543ba9965dcb69636c52a26f
14.61,0.09356734,97.5,000000000000000000019853a1e939354efaf609639e98af8a172cfc1f1073f0
10.6,0.09258293,98.7,0000000000000000000043c6afbd46a6cfb97680732b9b367e21eaa313772298
5.2,0.07301056,93.4,0000000000000000000193ac10edf8bbd08e0b01a2cf6d9aa147e3cf1a96a803
4.04,0.07052715,95.19999999999999,000000000000000000003ce2d607b33d16674953b5aea37d222d7acb2917ece4
8.95,0.08852634,99.8,00000000000000000000517a6842f859d4b2935f6b6b1fc92bc572626f5a91f4
10.32,0.09233094,93.89999999999999,00000000000000000000565707b4ccfa3617745292b28e97891b8ee79aed6d8d
5.02,0.07116001,99.9,000000000000000000019cc792b9bf10c68229f2b2c977fbd069769ef0b24a8a
11.88,0.094899,99.1,0000000000000000000026ab4f309ae3f7ae4deb8cf4e274bc9e29f6258a2f3c
10.46,0.09523309,94.39999999999999,000000000000000000007b5edc34d3b3b1da1e57316b46c9487db5e8c86fc344
4.09,0.0747573,90.10000000000001,0000000000000000000085e0c4086222feacdf97435cf239d882743fdd445ce5
4.64,0.07094958,44.4,000000000000000000001fd1e01d2d50aab4074c95776189b7b11971fa702d8d
9.26,0.09473485,78.60000000000001,00000000000000000001a2ffbee6b4eb54f2d1678b70ad8d4cade0c31bd59540
21.55,0.12380329,99.2,0000000000000000000044f1ad8e8fe636bf1b435902cf94963860b06fe97b4c
14.05,0.11119091,89.8,0000000000000000000075c0fd7c84ce732e8a13d854f9e48055cf9329721fbc
3.2,0.07120615,85.3,0000000000000000000109ae2a96ec1cc4d20bcc75937ecc46d260e18d36b1b2
16.5,0.10546514,96.0,0000000000000000000240e53c011aaa6ae87d93066184ec9645944fb5871ee2
13.54,0.10819067,89.0,000000000000000000033e16bc9648f6e5da4ea281941d4ab9ba154ccc90e484
10.52,0.09839879,93.8,0000000000000000000028c08d88db9e5ba9a6b88108eef474cdd170cc96ba19
7.79,0.09772708,99.5,000000000000000000010c29a7b8e39969f05f543feb3f3b9f587dde4b694b3b
4.24,0.07130566,93.89999999999999,00000000000000000003389c520e59f362c08bc1698136498f628b3777c61741
8.24,0.09653595,96.8,00000000000000000000cbd519e14abf9fd5b6fe05707d563edabe18ea5c79a8
23.78,0.13948298,98.6,000000000000000000010488a9c4fcebee3e0dbf8a1f2de7f958b9184413d68b
30.6,0.17868363,92.10000000000001,00000000000000000003557936ff2cb29940def170b73f6cd6bd4ea521d9fb33
4.67,0.096379,96.7,000000000000000000016c7c1ea12843c8f1efb2a95420435a2b08ab476480a8
12.57,0.11131147,94.5,00000000000000000000d13b23fcb3d3c24f8eced2d1bccdfd97caee270fc714
17.38,0.14067206,98.5,0000000000000000000001b9a1f6cb74fb7d943396836e3bbeab364986e67701
16.67,0.13198889,88.2,00000000000000000001e80b5c4349155fbeb87b31b6f9e3ecdb2391b441a7b3
4.87,0.09117069,92.30000000000001,000000000000000000027b1912e500a418d65cfeaa56fc949fbac2b1ae8eb67f
8.76,0.09489529,93.0,0000000000000000000211b3919495bf9f40083ecea686f097337285a217e23d
23.65,0.14155676,96.0,0000000000000000000099313b66e4a371a4abf1defdb88a7a1c05af98177849
11.07,0.12022157,83.7,0000000000000000000082a676b7f587635ce789b0f45f2ec4c700d48e47c76b
6.43,0.0853983,99.4,000000000000000000010341eb14151c96d4c02c98cf02d41ee528f2fddd52e2
5.15,0.07944513,64.4,0000000000000000000092943ab906bf2a7ad3e55417f1cb0284295e20b3af6b
20.59,0.11924754,92.60000000000001,00000000000000000000b1651809d4cbe54b752eac4810574bb148b396c17bf5
9.36,0.09318829,87.5,000000000000000000034668ec702a564a51deff2b01bcd3ea17a5934792b3c1
7.98,0.08034113,91.60000000000001,000000000000000000024b364eee10706ea44eb1d31ce791203dfb579f714132
19.39,0.12813817,86.7,00000000000000000000144d6753c8edff0c7b1f59e3fd62ea02afcd2ad921ae
11.25,0.09040007,91.60000000000001,00000000000000000000a73dce3ce3d8d6d281d3ae444aeb553eaf608f02914b
3.99,0.06919362,98.8,000000000000000000032381f1399d475accc87d70e8204d8695765420d54f3b
3.61,0.06696091,98.1,000000000000000000037f6e52eaa4e8d1c713f35d1e6a633eb0c0dfa01cd8e0
12.85,0.094138,92.7,000000000000000000015b0b6733113b09feb206f1308dfe4a20903c16337115
15.01,0.1051253,91.5,00000000000000000001b80eb341a8a5b352b07df52a73237efe20f87e365ecb
20.73,0.11551455,91.0,000000000000000000017b55db4ab0aa475559f4451bf4f787f306abd933cdb0
6.94,0.07572267,82.89999999999999,0000000000000000000252164ea12a08d33fce48d2ba19606f1c8def91780d0c
7.41,0.08075723,92.0,000000000000000000032e4eeca854e15bdb98cc7951e9f1cb29fa054a50f51c
5.53,0.06908289,85.8,00000000000000000000da437643adb810107c04acd2190f236a26bb0dfbe1c1
18.79,0.10420415,99.7,00000000000000000001700d526c176155129149508b267f0f3ff714b5029ab7
3.6,0.06572493,97.5,0000000000000000000254a2a811f050e2461c283cb5c04a9aad91a36a672f4e
17.39,0.10252844,99.8,000000000000000000011dc4fe9a668e1a90d6abde3a39ee12fb6c2ca2d94bd2
13.38,0.08639998,94.89999999999999,000000000000000000005ea1a5628ad75aa4e78d7e3022a55c6275698f31f7e2
4.29,0.06859912,88.9,00000000000000000002a4abe9e83c438a7398b9fee7df93ab7bb8f1125b5928
21.61,0.11530879,99.9,000000000000000000036dffc1245ff369bf133f06e16104e36c5c9d37fed543
21.03,0.10561152,97.8,00000000000000000002b9fdc4f9e6302ad85e1487def115f315af9c49b6adff
43.9,0.16154065,95.7,000000000000000000024a476d49b1241af799f4e4823f5e80c952b5eb80e08d
6.09,0.09267092,89.3,00000000000000000000626a81f0bc25ae7f008f2545691869cce2ea7f1113c2
8.47,0.07959068,94.1,000000000000000000026a337e43590935d3e5d0baac6ad22e2a94bb06dc1b9a
5.32,0.06692788,99.6,00000000000000000000107005f533dc2546887bcd55d4449eba00528f60044d
5.47,0.06674931,71.2,000000000000000000034033efdac2c298f3fa97f0abd535c02d188f484e8927
11.1,0.0832473,95.0,00000000000000000001823bb47ad5b73d96fdb6a558093513e6a3a5dd04bf1f
3.07,0.05899153,26.6,0000000000000000000278b5c3f425f3f2186fa01a8de0891d582307d66812c3
8.42,0.07193503,96.5,00000000000000000002c39c524f4499f42ca6a2054d9cfe482585dafab27c1b
8.38,0.06922047,97.2,0000000000000000000333f95077e9bcf99be91b8f21b735a1090d26bd883c32
11.99,0.07629295,95.89999999999999,00000000000000000002a1dde326441c52bbd47fe651a708edc01b4f399e3467
5.56,0.06396454,96.3,00000000000000000002c927d1ec32f9f88d289fbd1f7d956879d4be1f6f4d04
25.9,0.09944101,99.4,000000000000000000005f3a37677fe1521a8d558f0ee32714f5ea70ec00490d
8.0,0.08102641,95.8,0000000000000000000286f253dee77166b512a8f5e47535da179d901ac1c3af
4.29,0.06122253,95.7,0000000000000000000228ce9220bc37613b805d46e2dd270debfa2e9a13145a
5.05,0.06269751,80.0,00000000000000000003138fa3f1fafd48db926b5270ac05ec86dc8683c771f8
5.97,0.06248624,63.0,000000000000000000029de8cb5826f9b5867072f3d90b0f0e80f73221e3edc3
6.72,0.06306834,90.9,000000000000000000029595a9afe06c16a14f24e000dd2d49fba0faeaaa00ad
4.34,0.05933092,90.0,000000000000000000036465c20b0c989ba48259acd79230a3acd501372b312f
6.21,0.06578902,91.9,00000000000000000003878832332ae958fe2ea34d1293428f6025c72d8ecc04
7.64,0.07071927,77.8,00000000000000000002959859077191b5f7d1e3084b91ce71d4cc62c977b6f9
9.54,0.07438083,91.0,000000000000000000016fc936defc2f5ba73a76f3421c048e669cfae358abd8
14.34,0.0799305,91.5,000000000000000000019e9c183a9efda17899cbae3149ab8ec9a2110941f982
5.92,0.06494612,82.8,00000000000000000002a8fd2ed09956602e13fe3640531a7df49de3747033cc
4.75,0.06163601,90.9,000000000000000000033c310f20d583651d9392c145f0f79c9eb9173fd06ceb
27.35,0.09987117,90.8,000000000000000000000963a9fe7fca7927f909de70424d2f840c01e818b06b
9.66,0.07896473,78.2,0000000000000000000205d2090d340a7732de0df7dbd06ab8106cf6ceeccad5
5.57,0.06694853,83.6,00000000000000000000baa1523d20d223a17569f37ae60a57fa107a78730fac
4.63,0.06631959,98.4,000000000000000000011a8f37b7be0894add7b90724d3813a0d18f08016eb28
17.61,0.09416545,98.3,00000000000000000002b2bbbba38358ead6f3260eb5f52b656ed8831175c64d
3.66,0.06237112,96.6,0000000000000000000187e49b0447faeb195a9936399068d54780e6f86f7532
15.33,0.08141473,97.7,000000000000000000004499ca86f8794ec4f6dea4f43007b48a8db3663adb7f
6.51,0.07097182,94.6,00000000000000000002fb483fdd1cce631b5d49e62789b539fa3c09881ba7a3
15.96,0.09336101,96.89999999999999,00000000000000000002a624c89928b00f5c1006b271139f6288ff8a46157c48
3.08,0.06144047,94.39999999999999,00000000000000000002f407b4a5e85e2715b5c5a5c2789c75c59b4865ee2fa0
19.32,0.10712066,88.4,000000000000000000037e1e85afaec38e904ae5978f2b0f1630661c7b74cc3d
4.33,0.05968158,62.6,00000000000000000000754bd5b525a9901e355d38f397c055d6c7f425b2412b
24.52,0.09826403,91.7,00000000000000000001e3298621f436e38c5569a31c9cff384c1c4e7443af27
7.09,0.07192548,97.5,0000000000000000000048c01f758eede947c6a10f919070180fc013df740622
7.9,0.06816675,94.6,00000000000000000003637fa835019f2938a87d75733bc55e5f49d1d80f701e
8.87,0.07488109,78.8,00000000000000000000657ed4e72a4c15385b7bdb33738102c1133e3f7d93cd
4.31,0.06301627,93.0,00000000000000000000cd0e906c0ef9116f76c3bfbc08614d82ccc67ef858fa
12.3,0.07526991,96.89999999999999,000000000000000000003a8a9d2c58e996de27561cd6e8f63827e953ca72175e
24.13,0.10240181,97.39999999999999,00000000000000000001d93e513f5d321e849c7ccf410369e9b91fe2b220d9f9
19.26,0.080824,92.60000000000001,0000000000000000000299ff87729633ced9ae38bbd4fb178150c337e46b161b
26.56,0.10021333,94.5,0000000000000000000002c0a33fb8540f6c62aa5f9c1a9b6489bd866e28e00d
7.75,0.0724549,93.89999999999999,0000000000000000000082808b8dabbf281b2a1eb8094a58c080e3c9ba222607
9.51,0.07010491,93.5,00000000000000000001956a83c6409c48ec5dc0462cb0634ab00e4d769cbf76
21.31,0.10686995,88.6,0000000000000000000119a846e8ea02e842a3a9f657b22d2356a9b20e3b091c
18.76,0.10132039,92.0,00000000000000000002fe43e6c8c6aaa040487177cb16b69566e1ffd6a87ace
16.26,0.1138502,95.3,00000000000000000000e619b92f11aa653bc1c963e4ce97c656c3bd9da356fc
8.73,0.07909024,94.6,000000000000000000021fe6f1bdafbb2ca72a63033664d64776efde783cb996
